district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27,rps28,rps29,rps30,rps31
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段２０３號十四樓,8.12,商,,,1110916,土地1建物1車位1,十四層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,123.3,2,1,1,有,有,8910000,80353,坡道平面,30.46,1450000,含裝潢費1050000元；,RPXNMLNLRHHGFEF56DA,53.59,2.8,5.35,有
淡水區,房地(土地+建物),新北市淡水區北新路１８２巷５弄２７號二樓,6.9,住,,,1110807,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780310,28.94,1,0,1,有,有,2270000,78438,,0,0,陽台外推；,RPSNMLLKQHHGFEF28DA,15.67,0.61,3.82,無
淡水區,土地,竹圍段59地號,242.49,,特定農業區,甲種建築用地,1110818,土地8建物0車位0,,,其他,,,,0,0,0,0,有,無,18000000,74230,,0,0,,RPUNMLQJRHHGFEF98DA,0,0,0,無
淡水區,房地(土地+建物)+車位,新北市淡水區新春街１４８之５號四樓,22.13,住,,,1110810,土地2建物1車位1,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030423,152.92,3,2,2,有,有,12000000,78472,坡道平面,24.23,0,,RPUOMLQJRHHGFEF09DA,77.6,12.27,0.03,有
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段１２６巷１２０號十樓,22.45,住,,,1110814,土地1建物1車位1,十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050816,171.17,3,2,2,有,有,12000000,70106,坡道平面,36.51,0,,RPQQMLQJRHHGFEF88DA,73.05,7.54,12.07,有
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段１０９號五樓,18.13,住,,,1110818,土地1建物1車位1,五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,119.88,2,2,2,有,有,9280000,77411,坡道平面,26.13,0,,RPQNMLRJRHHGFEF68DA,55.11,4.83,5.36,有
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路二段１８９巷１３８號八樓,25.97,住,,,1110813,土地1建物1車位2,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990615,153.4,3,2,2,有,有,14000000,91265,坡道機械,17.4,0,,RPUPMLRJRHHGFEF66DA,80.11,5.19,10.57,有
淡水區,房地(土地+建物),新北市淡水區北新路１８２巷３３號三樓之６,4.89,住,,,1110821,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780122,22.13,1,0,1,有,無,1580000,71396,,0,0,陽台外推；,RPWPMLPJRHHGFEF76EA,10.51,0,5,無
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路三段１４８巷２５號三樓,28.62,住,,,1110814,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030613,138.14,3,1,2,有,有,8650000,62618,坡道平面,30.89,0,陽台外推；,RPRRMLPJRHHGFEF09EA,65.22,4.74,5.82,有
淡水區,土地,水源段699地號,373.29,,山坡地保育區,農牧用地,1110824,土地1建物0車位0,,,其他,,,,0,0,0,0,無,無,1900000,5090,,0,0,,RPWQMLPJRHHGFEF86EA,0,0,0,無
淡水區,房地(土地+建物),新北市淡水區淡金路２１號二十樓之７,3.07,商,,,1110817,土地1建物1車位0,二十層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970909,53.33,1,0,1,有,有,5600000,105007,,0,0,,RPTQMLTLQHHGFEF07EA,28.26,0,5.49,有
淡水區,房地(土地+建物),新北市淡水區民生路１１７巷４０號,66.48,住,,,1110823,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,641118,126.24,4,2,2,有,無,11000000,87136,,0,0,,RPXRMLPJRHHGFEF07EA,126.24,0,0,無
淡水區,房地(土地+建物),新北市淡水區八勢一街６３巷５８號三樓,4.04,住,,,1110818,土地1建物1車位0,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971125,22.74,2,1,1,有,有,2500000,109938,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLSJRHHGFEF98EA,13.94,0,2.13,有
淡水區,房地(土地+建物),新北市淡水區中正路一段６２巷４號四樓,32.62,住,,,1110815,土地1建物1車位0,四層，走廊,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670724,76.9,2,2,1,有,無,3550000,46164,,0,0,,RPUPMLMKRHHGFEF98EA,76.9,0,0,無
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路一段２１２巷１６號十四樓,15.71,住,,,1110802,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840617,145.12,3,2,2,有,有,8200000,56505,坡道平面,0,0,,RPVOMLRJRHHGFEF66DA,74.37,2.51,8.55,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路一段６８號二十樓,16.72,住,,,1110816,土地1建物1車位1,二十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,114.43,2,1,2,有,有,7560000,74712,坡道平面,25.02,880000,裝潢款92萬親友、員工、共有人或其他特殊關係間之交易；,RPTNMLRJRHHGFEF98DA,52.13,3.93,4.66,有
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路８２號三樓,40.16,住,,,1110815,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100331,197.65,3,2,2,有,有,14380000,91741,升降平面,55.62,1350000,,RPTNMLLJRHHGFEF38DA,84.13,4.48,7.99,有
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路２７號十樓,8.6,商,,,1110814,土地1建物1車位1,十層,四十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1030128,163.78,3,2,2,有,有,19600000,123568,坡道平面,19.73,1800000,,RPTOMLSJRHHGFEF56DA,82.58,4.23,14.75,有
淡水區,房地(土地+建物),新北市淡水區淡金路３８巷３３號七樓之２１,6.32,住,,,1110810,土地1建物1車位0,七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980218,60.37,2,1,1,有,有,6350000,105185,,0,0,,RPPNMLNKRHHGFEF28DA,35.28,0,7.15,有
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段２０２巷２３號八樓,21.36,住,,,1110806,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031021,173,3,2,2,有,有,12300000,71098,坡道平面,31.27,0,,RPXNMLPKQHHGFEF56DA,87.4,1.68,7.91,有
淡水區,房地(土地+建物)+車位,新北市淡水區義山路一段４０１巷７０號九樓,25.72,住,,,1110816,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011203,222.91,4,2,2,有,有,16100000,72226,坡道平面,30.78,0,,RPWOMLNLQHHGFEF09DA,111.55,13.7,11.7,有
淡水區,房地(土地+建物)+車位,新北市淡水區奎柔山路７５２巷８號,426.79,,山坡地保育區,丙種建築用地,1110802,土地8建物1車位1,全,二層,透天厝,住家用,鋼筋混凝土造,710730,213.68,4,3,3,有,無,11680000,54661,其他,0,0,,RPPRMLTLQHHGFEF66DA,166.61,30.02,17.05,無
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路三段１０１巷１５８號七樓,27.29,住,,,1110806,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030924,186.97,3,2,2,有,有,15800000,84506,坡道平面,29.73,0,其他增建；,RPPQMLQKQHHGFEF78DA,91.25,5.26,9.55,有
淡水區,房地(土地+建物),新北市淡水區學府路１３６巷５３號十三樓之１３,7.3,住,,,1110814,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961002,34.54,1,0,1,有,有,3340000,96699,,0,0,陽台外推；,RPSNMLNKRHHGFEF58DA,20.01,0,2.98,有
淡水區,房地(土地+建物)+車位,新北市淡水區崁頂五路１６５巷１３號三樓,17.34,住,,,1110819,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060104,88.09,1,1,1,有,有,5500000,62436,坡道機械,16.03,0,,RPUOMLMKRHHGFEF78DA,41.22,2.72,5.01,有
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路三段５９１號十三樓,37.23,住,,,1110813,土地1建物1車位2,十三層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080524,229.16,3,2,2,有,有,23930000,123234,坡道平面,53.64,2300000,,RPVNMLMKRHHGFEF78DA,105.76,0,9.28,有
淡水區,房地(土地+建物),新北市淡水區英專路１３４號四樓,26.83,住,,,1110818,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820802,169.93,7,0,7,有,無,11560000,68028,,0,0,室內格局變更其他增建；,RPPOMLMJRHHGFEF18DA,148.34,0,14.47,有
淡水區,車位,新北市淡水區學府路１３６巷５４～８０號地下底１～４層,2.87,住,,,1110817,土地1建物1車位1,地下一層，地下二層，地下三層，地下四層,十八層,其他,防空避難室、停車空間,鋼筋混凝土造,840802,64.51,0,0,0,有,有,600000,,坡道平面,64.51,0,僅車位交易；,RPSNMLSJRHHGFEF98DA,0,0,0,有
淡水區,房地(土地+建物),新北市淡水區民權路２１５巷１００號,136.39,住,,,1110803,土地3建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,650302,108.54,4,2,2,有,無,18000000,165837,,0,0,頂樓加蓋鐵皮其他增建；,RPVRMLPJRHHGFEF86EA,108.54,0,0,無
淡水區,房地(土地+建物)+車位,新北市淡水區八勢路一段２０２號十樓,43.51,,山坡地保育區,丙種建築用地,1110816,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820906,118.41,2,2,1,有,有,5900000,49827,坡道平面,34,0,陽台外推；,RPSRMLPJRHHGFEF56EA,90.83,2.9,11.13,有
淡水區,房地(土地+建物),新北市淡水區民族路３１巷２１號十六樓之６,8.36,工,,,1110810,土地1建物1車位0,十六層,二十三層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,880111,58.79,1,1,1,有,有,7300000,124171,,0,0,陽台加窗其他增建；,RPTPMLMKRHHGFEF88EA,47.65,0,6.44,有
淡水區,房地(土地+建物)+車位,新北市淡水區北新路１６９巷１６號五樓之２,28.12,住,,,1110810,土地2建物1車位1,五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851228,177.79,6,1,2,有,有,10000000,54443,坡道機械,6.97,700000,陽台加窗其他增建；,RPURMLPJRHHGFEF76EA,120.2,0,8.82,有
淡水區,土地,林子段440-8地號,340.17,都市：其他:園道用地,,,1110816,土地5建物0車位0,,,其他,,,,0,0,0,0,有,無,6174000,18150,,0,0,,RPOQMLPJRHHGFEF68EA,0,0,0,無
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段１２號十四樓,20.15,住,,,1110807,土地1建物1車位1,十四層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000214,167.21,3,3,2,有,有,11200000,66982,坡道平面,22.88,0,,RPRPMLMKRHHGFEF68EA,85.29,11.6,5.19,有
淡水區,房地(土地+建物),新北市淡水區大忠街１１７號十一樓之１３,5.65,住,,,1110829,土地1建物1車位0,十一層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830629,34.38,1,0,1,有,有,2600000,75625,,0,0,,RPSQMLMKRHHGFEF88EA,22.98,0.41,0,有
淡水區,房地(土地+建物),新北市淡水區水源街二段１７７巷１１４號八樓,9.84,住,,,1110803,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851202,54.69,1,1,1,有,有,3800000,69483,,0,0,頂樓加蓋；其他增建；,RPUNMLSJRHHGFEF56DA,38.78,0.4,4.75,有
淡水區,房地(土地+建物),新北市淡水區新市三路一段１４０號十九樓,19.78,住,,,1110806,土地1建物1車位0,十九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,119.71,3,1,2,有,有,10600000,88547,,0,0,,RPWNMLRJRHHGFEF66DA,70.83,5.02,5.41,有
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路三段５７號,23.84,住,,,1110827,土地1建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020909,156.15,3,2,2,有,有,11300000,83629,坡道平面,37.77,1400000,夾層；其他增建；,RPQNMLTJRHHGFEF88DA,82.62,0,0,有
淡水區,房地(土地+建物)+車位,新北市淡水區北新路１８２巷７２號二樓,21.31,住,,,1110830,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,900627,140.59,3,2,2,有,有,9300000,66150,坡道平面,42.5,0,,RPWOMLMKRHHGFEF98DA,69.29,0,6.63,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路一段１３０號二十樓,21.82,住,,,1110821,土地1建物1車位1,二十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,145.67,3,2,1,有,有,9200000,65479,坡道平面,25.02,1300000,毛胚屋；,RPROMLOKRHHGFEF68DA,71.12,5.06,5.41,有
淡水區,車位,新北市淡水區民族路２９巷６６號四樓之６,1.61,工,,,1110827,土地1建物1車位1,四層,二十三層,其他,廠房,鋼筋混凝土造,880111,38.14,0,0,0,有,有,860000,,坡道平面,38.13,860000,僅車位交易；,RPXNMLKMQHHGFEF88DA,0,0,0,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段２８７號二十五樓,7.94,商,,,1110803,土地1建物1車位1,二十五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,119.55,2,1,1,有,有,8790000,81827,坡道平面,30.46,1500000,含裝潢費1050000元；,RPQNMLSJQHHGFEF68DA,52.32,0.93,6,有
淡水區,房地(土地+建物)+車位,新北市淡水區中正路一段１５６巷１２號十三樓之５,19.14,商,,,1110806,土地1建物1車位1,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,801204,215.47,4,2,2,有,有,10980000,50961,坡道平面,0,0,其他增建；,RPSPMLQKQHHGFEF98DA,165.52,3.71,13.26,有
淡水區,房地(土地+建物)+車位,新北市淡水區鄧公路２巷７號七樓,27.58,住,,,1110808,土地2建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890728,166.7,3,2,2,有,有,12800000,76785,坡道機械,37.53,0,陽台外推；,RPUPMLPLQHHGFEF56DA,80.59,4.75,10.1,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路三段１０１巷１７２號七樓,23.92,住,,,1110819,土地1建物1車位1,七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031106,163.39,2,2,2,有,有,12800000,89362,坡道平面,34.7,1300000,,RPRNMLMLQHHGFEF38DA,83.98,0,7.75,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段２６６號十六樓,8.31,商,,,1110813,土地1建物1車位1,十六層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,109,2,1,1,有,有,6900000,63303,坡道機械,15.42,0,,RPUOMLOKRHHGFEF98DA,54.78,3.26,5.93,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路一段１５２號八樓,25.27,住,,,1110814,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040515,161.12,3,2,2,有,有,9400000,58342,坡道平面,32.26,0,,RPUQMLPKRHHGFEF66DA,78.93,1.78,6.74,有
淡水區,房地(土地+建物),新北市淡水區淡海路１５０巷３號二樓,28.89,住,,,1110804,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701127,97.75,3,1,1,有,無,5000000,51151,,0,0,,RPQNMLOKRHHGFEF48DA,90.45,0,7.3,無
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段６６號七樓,41.14,住,,,1110811,土地1建物1車位2,七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000214,355.52,5,2,3,有,有,25000000,70320,坡道平面,47.45,0,,RPVRMLMKRHHGFEF56DA,174.19,11.53,36.02,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段２８５號二十四樓,11.23,商,,,1110819,土地1建物1車位1,二十四層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,161.2,3,2,2,有,有,10610000,65819,坡道平面,30.46,0,,RPTPMLQJRHHGFEF09DA,74.97,4.82,7.14,有
淡水區,房地(土地+建物)+車位,新北市淡水區坪頂路２８２號,58.99,,山坡地保育區,丙種建築用地,1110808,土地2建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860402,135.38,3,2,2,有,有,8950000,66110,坡道機械,16.11,0,,RPWOMLLJRHHGFEF78DA,75.76,9.18,0,有
淡水區,房地(土地+建物),新北市淡水區中正路二段４０之１號十二樓,5.92,商,,,1110826,土地2建物1車位0,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061026,75.05,1,1,1,有,有,7280000,97002,,0,0,,RPVPMLKMQHHGFEF88DA,41.13,3.93,3.8,有
淡水區,房地(土地+建物),新北市淡水區民權路２２３號十三樓之５,4.58,住,,,1110831,土地1建物1車位0,十三層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,961005,45.45,1,1,1,有,有,5700000,125413,,0,0,陽台外推；,RPURMLLJRHHGFEF88DA,29.46,0.6,0,有
淡水區,房地(土地+建物),新北市淡水區北新路１８４巷１００號五樓,56.04,住,,,1110803,土地1建物2車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,931013,150.92,5,0,5,有,有,9880000,65465,,0,0,兩戶打通陽台外推；,RPQPMLPKRHHGFEF88EA,99.16,2.87,11.7,有
淡水區,房地(土地+建物)+車位,新北市淡水區鄧公路３０巷２弄１１號四樓,35.07,住,,,1110805,土地1建物1車位1,四層，五層，夾層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780619,191.13,3,2,3,有,有,7200000,37669,坡道平面,28.27,0,,RPTQMLMKRHHGFEF98EA,157.8,17.04,12.87,無
淡水區,房地(土地+建物),新北市淡水區八勢路一段２０２號四樓,30.66,,山坡地保育區,丙種建築用地,1110811,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820906,84.4,1,1,1,有,有,5580000,66114,,0,0,遮雨棚增建陽台外推；其他增建；,RPVQMLMKRHHGFEF56EA,56.82,2.9,11.13,有
淡水區,房地(土地+建物),新北市淡水區淡金路２１號二十七樓之８,3.07,商,,,1110814,土地1建物1車位0,二十七層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970909,53.33,1,1,1,有,有,5180000,97131,,0,0,,RPPPMLPJRHHGFEF58DA,28.26,0,5.49,有
淡水區,房地(土地+建物),新北市淡水區自立路１巷１號六樓,8.18,,,,1110815,土地1建物1車位0,六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,861203,81.95,2,1,1,有,有,7450000,90909,,0,0,,RPTPMLRJRHHGFEF56DA,51.41,0.8,8.77,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段１９５號十七樓,7.98,商,,,1110828,土地1建物1車位1,十七層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,108.15,2,2,1,有,有,7200000,69953,坡道機械,15.23,700000,陽台加窗其他增建；,RPROMLSJRHHGFEF98DA,53.62,1.25,6.95,有
淡水區,房地(土地+建物),新北市淡水區水碓４６號,97.71,,山坡地保育區,丙種建築用地,1110821,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,830720,222.63,4,2,3,有,有,5550000,24929,,0,0,陽台外推；頂樓加蓋；其他增建；,RPQOMLOKRHHGFEF58DA,165.55,48.63,0,無
淡水區,房地(土地+建物),新北市淡水區新民街１７８巷４２弄８號三樓之１,6.4,住,,,1110807,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,780815,34.47,1,1,1,有,有,2450000,71076,,0,0,陽台外移其他增建；,RPQNMLRJQHHGFEF58DA,20.7,0,4.36,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段２６９號二十一樓,11.23,商,,,1110812,土地1建物1車位1,二十一層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,158.94,3,2,2,有,有,11920000,81491,坡道平面,30.46,1450000,含裝潢費1300000元；,RPRPMLMKQHHGFEF48DA,74.97,3.29,7.14,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段２６７號二十八樓,8.12,商,,,1110819,土地1建物1車位1,二十八層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,123.3,2,1,1,有,有,9150000,83477,坡道平面,30.46,1400000,含裝潢費1050000元；,RPXNMLOLQHHGFEF56DA,53.59,2.8,5.35,有
淡水區,房地(土地+建物),新北市淡水區民族路３１之８號十一樓之５,12.7,工,,,1110820,土地1建物1車位0,十一層,二十三層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,880111,88.63,2,2,1,有,有,11000000,124111,,0,0,陽台外推；,RPRNMLKKRHHGFEF18DA,72.6,0,8.62,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路三段１０１巷１６弄２８號八樓,18.45,住,,,1110814,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980406,134.52,2,2,1,有,有,9000000,66905,坡道平面,31.41,0,,RPTOMLLMQHHGFEF68DA,65.09,2.95,4.47,有
淡水區,房地(土地+建物),新北市淡水區民權路２２１號九樓,4.12,住,,,1110829,土地1建物1車位0,九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,961005,43.26,1,1,1,有,有,5760000,133148,,0,0,,RPTPMLMJRHHGFEF68DA,28.01,0.6,0,有
淡水區,房地(土地+建物)+車位,新北市淡水區中正路二段１４０巷６之５號,96.84,住,,,1110818,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,971218,250.95,4,3,3,有,有,16800000,66948,坡道平面,0,0,其他增建；,RPQNMLTKRHHGFEF98DA,186.12,0,23.23,無
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段１５７號三樓,30.89,住,,,1110815,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011101,172.83,3,2,2,有,有,15000000,86790,坡道平面,29.92,0,,RPRNMLTKRHHGFEF09DA,86.08,1.68,10.62,有
淡水區,房地(土地+建物),新北市淡水區學府路１３６巷５７號十二樓之１３,7.3,住,,,1110817,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961002,34.54,1,0,1,有,有,3120000,90330,,0,0,陽台外推；,RPQOMLPKRHHGFEF78EA,20.01,0,2.98,有
淡水區,房地(土地+建物)+車位,新北市淡水區北新路１４１巷１０號九樓,18.34,住,,,1110804,土地3建物1車位1,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840127,163.63,3,2,2,有,有,10100000,61725,坡道平面,42.13,0,其他增建；,RPOPMLQKRHHGFEF78EA,137.43,6.34,10.92,有
淡水區,房地(土地+建物)+車位,新北市淡水區中正路一段１５６巷１２號二樓之２,17.92,商,,,1110831,土地1建物1車位1,二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,801204,197,2,2,2,有,有,9000000,45685,坡道平面,46.62,0,,RPSNMLTKRHHGFEF66EA,153.14,1.21,12.67,有
淡水區,房地(土地+建物),新北市淡水區學府路１３６巷５７號三樓之１２,6.8,住,,,1110814,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961002,32.07,1,0,1,有,有,3000000,93545,,0,0,陽台外推；,RPWPMLTKRHHGFEF27EA,18.48,0,2.84,有
淡水區,房地(土地+建物),新北市淡水區學府路２０５巷１２號地下層,18.55,住,,,1110826,土地2建物1車位0,地下層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700504,72.15,2,2,1,有,無,3200000,44352,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOQMLTKRHHGFEF56EA,72.15,0,0,無
淡水區,房地(土地+建物),新北市淡水區淡金路７９巷９８號三樓,9.54,住,,,1110821,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,990816,54.82,1,1,1,有,有,4970000,90660,,0,0,,RPPQMLTKRHHGFEF66EA,24.76,0,8.61,有
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段３０６巷６０弄６２號十五樓,41.41,住,,,1110820,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021021,299.01,4,2,3,有,有,22000000,73576,坡道平面,64.8,0,,RPWNMLPKRHHGFEF66EA,142.4,2.42,18.06,有
淡水區,房地(土地+建物),新北市淡水區樹梅坑３７號三樓,13.85,,山坡地保育區,丙種建築用地,1110811,土地2建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,721129,109.84,1,2,2,有,有,9700000,88310,,0,0,陽台外推；,RPRPMLTKRHHGFEF66DA,91.55,0.13,14.43,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路一段１２８號十一樓,17.55,住,,,1110809,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061128,135.42,2,1,1,有,有,7900000,58337,坡道平面,34.83,0,,RPSUMLTKRHHGFEF27DA,53.39,4.13,3.79,有
淡水區,房地(土地+建物)+車位,新北市淡水區水源街二段１７７巷１１６號十二樓,14.78,住,,,1110814,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851202,123.5,4,0,4,有,有,6300000,51012,坡道平面,0,1000000,陽台外推；夾層；,RPRNMLLLRHHGFEF38DA,64.15,2.73,6.68,有
淡水區,房地(土地+建物),新北市淡水區新民街１８０巷７弄５號四樓,7.02,住,,,1110829,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780822,32.59,1,1,1,有,無,1400000,42958,,0,0,,RPQPMLQJRHHGFEF78DA,19.45,0,3.54,無
淡水區,房地(土地+建物)+車位,新北市淡水區自強路１７０號十一樓,23.52,住,,,1110806,土地1建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840822,175.53,4,2,2,有,有,15200000,86595,坡道平面,0,0,陽台外推；,RPXOMLSJRHHGFEF96DA,108.73,4.59,10.54,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段２０６號九樓,11,商,,,1110828,土地1建物1車位1,九層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,153.7,3,2,2,有,有,10300000,67014,坡道平面,30.84,0,,RPPPMLNKRHHGFEF48DA,70.5,5.71,7.71,有
